date,region,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,exchange_rate_buying,month_avcrude_p,precipitation_mm,temperature,year,month,month_name,period
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,4.2,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,263.98,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,2.61,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,838.89,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Yam,KG,aggregate,Retail,GHS,3.49,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,950.36,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,4.14,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,466.53,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,8.69,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,5.0,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,11.71,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,13.0,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,1.92,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,111.89,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,31.67,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,5.99,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apentu),Bunch,aggregate,Wholesale,GHS,30.83,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,5.38,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,5.93,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,3.5,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Gari,KG,aggregate,Retail,GHS,6.17,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,100 KG,aggregate,Wholesale,GHS,269.23,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,KG,aggregate,Retail,GHS,3.47,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,269.23,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,3.87,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,344.44,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,KG,aggregate,Retail,GHS,4.1,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,GHS,338.61,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,6.15,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,5.13,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,275.02,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,2.96,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Yam,KG,aggregate,Retail,GHS,2.96,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,5.52,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,11.9,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,6.22,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,2.17,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,3.47,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,1.14,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,4.66,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,5.19,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,3.33,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.48,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Gari,KG,aggregate,Retail,GHS,4.55,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Maize,KG,aggregate,Retail,GHS,3.52,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,3.5,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Millet,KG,aggregate,Retail,GHS,4.76,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,5.65,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,5.39,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,4.75,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam,KG,aggregate,Retail,GHS,2.47,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,3.17,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,7.62,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,4.67,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,5.83,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,7.86,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,1.59,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,3.59,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,5.86,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,1.64,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,3.74,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,3.3,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,3.5,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,1.89,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,122.65,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.47,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,468.02,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Gari,KG,aggregate,Retail,GHS,11.17,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,100 KG,aggregate,Wholesale,GHS,384.62,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,KG,aggregate,Retail,GHS,5.0,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,419.22,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,5.08,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,465.78,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Millet,KG,aggregate,Retail,GHS,5.05,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,GHS,336.8,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,7.76,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (local),50 KG,aggregate,Wholesale,GHS,284.8,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,5.8,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,546.37,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,5.03,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,891.1,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,7.11,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,551.38,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,255.76,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,10.12,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs",Meat (chicken),10 KG,aggregate,Wholesale,GHS,361.86,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,11.2,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,320.01,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,11.03,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Cowpeas (white),109 KG,aggregate,Wholesale,GHS,653.17,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Soybeans,109 KG,aggregate,Wholesale,GHS,138.52,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,13.71,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Eggplants,27 KG,aggregate,Wholesale,GHS,333.54,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,4.68,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Onions,73 KG,aggregate,Wholesale,GHS,417.17,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,2.54,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,6.02,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,4.0,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,42.92,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,4.32,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),Bunch,aggregate,Wholesale,GHS,36.48,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,3.79,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,30.13,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,11.45,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,44.49,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,2.53,6.0074,513.512552,1093.49,37.55,2022.0,1.0,January,2022-01
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,167.0,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.84,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,275.24,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Gari,KG,aggregate,Retail,GHS,4.05,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize,100 KG,aggregate,Wholesale,GHS,340.93,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize,KG,aggregate,Retail,GHS,3.41,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,381.36,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,3.81,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,431.3,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,KG,aggregate,Retail,GHS,4.64,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,GHS,203.33,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,4.07,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (local),50 KG,aggregate,Wholesale,GHS,314.29,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
2022-02-15,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,4.93,6.304475,594.385903,1093.49,37.55,2022.0,2.0,February,2022-02
